ID	Name	Sex	Team	NOC	Sport	Age	Height	Weight	Event
59514	Oksana Yurivna Khvostenko	F	Ukraine	UKR	Biathlon	32	167	60	Biathlon Women's 15 kilometres
59514	Oksana Yurivna Khvostenko	F	Ukraine	UKR	Biathlon	32	167	60	Biathlon Women's 4 x 6 kilometres Relay
59471	Yelena Vladimirovna Khrustalyova	F	Kazakhstan	KAZ	Biathlon	29	162	53	Biathlon Women's 7.5 kilometres Sprint
59471	Yelena Vladimirovna Khrustalyova	F	Kazakhstan	KAZ	Biathlon	29	162	53	Biathlon Women's 10 kilometres Pursuit
59471	Yelena Vladimirovna Khrustalyova	F	Kazakhstan	KAZ	Biathlon	29	162	53	Biathlon Women's 12.5 kilometres Mass Start
59471	Yelena Vladimirovna Khrustalyova	F	Kazakhstan	KAZ	Biathlon	29	162	53	Biathlon Women's 15 kilometres
59471	Yelena Vladimirovna Khrustalyova	F	Kazakhstan	KAZ	Biathlon	29	162	53	Biathlon Women's 4 x 6 kilometres Relay
58691	Dias Yerikulovich Keneshev	M	Kazakhstan	KAZ	Biathlon	24	172	65	Biathlon Men's 10 kilometres Sprint
58691	Dias Yerikulovich Keneshev	M	Kazakhstan	KAZ	Biathlon	24	172	65	Biathlon Men's 20 kilometres
58691	Dias Yerikulovich Keneshev	M	Kazakhstan	KAZ	Biathlon	24	172	65	Biathlon Men's 4 x 7.5 kilometres Relay
58671	Miroslav Kenanov	M	Bulgaria	BUL	Biathlon	21	182	69	Biathlon Men's 10 kilometres Sprint
58671	Miroslav Kenanov	M	Bulgaria	BUL	Biathlon	21	182	69	Biathlon Men's 4 x 7.5 kilometres Relay
57570	Tanja Kariik	F	Bosnia and Herzegovina	BIH	Biathlon	18	168	55	Biathlon Women's 7.5 kilometres Sprint
57570	Tanja Kariik	F	Bosnia and Herzegovina	BIH	Biathlon	18	168	55	Biathlon Women's 15 kilometres
56876	ubomra Kalinov	F	Slovakia	SVK	Biathlon	28	169	57	Biathlon Women's 7.5 kilometres Sprint
56876	ubomra Kalinov	F	Slovakia	SVK	Biathlon	28	169	57	Biathlon Women's 15 kilometres
56861	Lyudmila Georgiyevna Kalinchik	F	Belarus	BLR	Biathlon	27	164	59	Biathlon Women's 7.5 kilometres Sprint
56861	Lyudmila Georgiyevna Kalinchik	F	Belarus	BLR	Biathlon	27	164	59	Biathlon Women's 10 kilometres Pursuit
56861	Lyudmila Georgiyevna Kalinchik	F	Belarus	BLR	Biathlon	27	164	59	Biathlon Women's 12.5 kilometres Mass Start
56861	Lyudmila Georgiyevna Kalinchik	F	Belarus	BLR	Biathlon	27	164	59	Biathlon Women's 15 kilometres
56861	Lyudmila Georgiyevna Kalinchik	F	Belarus	BLR	Biathlon	27	164	59	Biathlon Women's 4 x 6 kilometres Relay
56817	Martten Kaldvee	M	Estonia	EST	Biathlon	23	178	66	Biathlon Men's 10 kilometres Sprint
56817	Martten Kaldvee	M	Estonia	EST	Biathlon	23	178	66	Biathlon Men's 20 kilometres
56568	Nina Kadeva-Klenovska	F	Bulgaria	BUL	Biathlon	29	174	61	Biathlon Women's 7.5 kilometres Sprint
56568	Nina Kadeva-Klenovska	F	Bulgaria	BUL	Biathlon	29	174	61	Biathlon Women's 15 kilometres
56410	anna Jukne	F	Latvia	LAT	Biathlon	20	157	56	Biathlon Women's 7.5 kilometres Sprint
56410	anna Jukne	F	Latvia	LAT	Biathlon	20	157	56	Biathlon Women's 15 kilometres
56410	anna Jukne	F	Latvia	LAT	Biathlon	20	157	56	Biathlon Women's 4 x 6 kilometres Relay
55832	Kjell Magnus Jonsson	M	Sweden	SWE	Biathlon	27	178	70	Biathlon Men's 10 kilometres Sprint
55814	Hanna Helena Jonsson (-Ekholm)	F	Sweden	SWE	Biathlon	25	172	59	Biathlon Women's 7.5 kilometres Sprint
55814	Hanna Helena Jonsson (-Ekholm)	F	Sweden	SWE	Biathlon	25	172	59	Biathlon Women's 10 kilometres Pursuit
55814	Hanna Helena Jonsson (-Ekholm)	F	Sweden	SWE	Biathlon	25	172	59	Biathlon Women's 12.5 kilometres Mass Start
55814	Hanna Helena Jonsson (-Ekholm)	F	Sweden	SWE	Biathlon	25	172	59	Biathlon Women's 15 kilometres
55814	Hanna Helena Jonsson (-Ekholm)	F	Sweden	SWE	Biathlon	25	172	59	Biathlon Women's 4 x 6 kilometres Relay
55384	Haley Johnson	F	United States	USA	Biathlon	28	165	61	Biathlon Women's 7.5 kilometres Sprint
55384	Haley Johnson	F	United States	USA	Biathlon	28	165	61	Biathlon Women's 15 kilometres
55384	Haley Johnson	F	United States	USA	Biathlon	28	165	61	Biathlon Women's 4 x 6 kilometres Relay
54079	Vincent Nicolas Jay	M	France	FRA	Biathlon	24	182	73	Biathlon Men's 10 kilometres Sprint
54079	Vincent Nicolas Jay	M	France	FRA	Biathlon	24	182	73	Biathlon Men's 12.5 kilometres Pursuit
54079	Vincent Nicolas Jay	M	France	FRA	Biathlon	24	182	73	Biathlon Men's 15 kilometres Mass Start
54079	Vincent Nicolas Jay	M	France	FRA	Biathlon	24	182	73	Biathlon Men's 20 kilometres
54079	Vincent Nicolas Jay	M	France	FRA	Biathlon	24	182	73	Biathlon Men's 4 x 7.5 kilometres Relay
53993	Martina Jaicov-Schwarzbacherov-Halinrov	F	Slovakia	SVK	Biathlon	36	164	52	Biathlon Women's 7.5 kilometres Sprint
53993	Martina Jaicov-Schwarzbacherov-Halinrov	F	Slovakia	SVK	Biathlon	36	164	52	Biathlon Women's 10 kilometres Pursuit
53993	Martina Jaicov-Schwarzbacherov-Halinrov	F	Slovakia	SVK	Biathlon	36	164	52	Biathlon Women's 15 kilometres
53993	Martina Jaicov-Schwarzbacherov-Halinrov	F	Slovakia	SVK	Biathlon	36	164	52	Biathlon Women's 4 x 6 kilometres Relay
53132	Lee Steven Jackson	M	Great Britain	GBR	Biathlon	29	172	70	Biathlon Men's 10 kilometres Sprint
53132	Lee Steven Jackson	M	Great Britain	GBR	Biathlon	29	172	70	Biathlon Men's 12.5 kilometres Pursuit
53132	Lee Steven Jackson	M	Great Britain	GBR	Biathlon	29	172	70	Biathlon Men's 20 kilometres
52394	Hidenori Isa	M	Japan	JPN	Biathlon	33	170	68	Biathlon Men's 10 kilometres Sprint
52394	Hidenori Isa	M	Japan	JPN	Biathlon	33	170	68	Biathlon Men's 20 kilometres
52056	Megan Imrie	F	Canada	CAN	Biathlon	23	167	56	Biathlon Women's 7.5 kilometres Sprint
52056	Megan Imrie	F	Canada	CAN	Biathlon	23	167	56	Biathlon Women's 15 kilometres
52056	Megan Imrie	F	Canada	CAN	Biathlon	23	167	56	Biathlon Women's 4 x 6 kilometres Relay
51857	Vladimir Iliev	M	Bulgaria	BUL	Biathlon	22	182	70	Biathlon Men's 10 kilometres Sprint
51857	Vladimir Iliev	M	Bulgaria	BUL	Biathlon	22	182	70	Biathlon Men's 20 kilometres
51857	Vladimir Iliev	M	Bulgaria	BUL	Biathlon	22	182	70	Biathlon Men's 4 x 7.5 kilometres Relay
51117	Pavol Hurajt	M	Slovakia	SVK	Biathlon	32	172	67	Biathlon Men's 10 kilometres Sprint
51117	Pavol Hurajt	M	Slovakia	SVK	Biathlon	32	172	67	Biathlon Men's 12.5 kilometres Pursuit
51117	Pavol Hurajt	M	Slovakia	SVK	Biathlon	32	172	67	Biathlon Men's 15 kilometres Mass Start
51117	Pavol Hurajt	M	Slovakia	SVK	Biathlon	32	172	67	Biathlon Men's 20 kilometres
51117	Pavol Hurajt	M	Slovakia	SVK	Biathlon	32	172	67	Biathlon Men's 4 x 7.5 kilometres Relay
49226	Elisabeth Birgitta Hgberg	F	Sweden	SWE	Biathlon	23	165	59	Biathlon Women's 15 kilometres
49226	Elisabeth Birgitta Hgberg	F	Sweden	SWE	Biathlon	23	165	59	Biathlon Women's 4 x 6 kilometres Relay
49094	Lukas Hofer	M	Italy	ITA	Biathlon	20	175	62	Biathlon Men's 10 kilometres Sprint
49094	Lukas Hofer	M	Italy	ITA	Biathlon	20	175	62	Biathlon Men's 12.5 kilometres Pursuit
49094	Lukas Hofer	M	Italy	ITA	Biathlon	20	175	62	Biathlon Men's 20 kilometres
49094	Lukas Hofer	M	Italy	ITA	Biathlon	20	175	62	Biathlon Men's 4 x 7.5 kilometres Relay
47627	Andrea Henkel (-Burke)	F	Germany	GER	Biathlon	32	159	49	Biathlon Women's 7.5 kilometres Sprint
47627	Andrea Henkel (-Burke)	F	Germany	GER	Biathlon	32	159	49	Biathlon Women's 10 kilometres Pursuit
47627	Andrea Henkel (-Burke)	F	Germany	GER	Biathlon	32	159	49	Biathlon Women's 12.5 kilometres Mass Start
47627	Andrea Henkel (-Burke)	F	Germany	GER	Biathlon	32	159	49	Biathlon Women's 15 kilometres
47627	Andrea Henkel (-Burke)	F	Germany	GER	Biathlon	32	159	49	Biathlon Women's 4 x 6 kilometres Relay
47278	Megan Elizabeth Heinicke-Tandy	F	Canada	CAN	Biathlon	21	170	59	Biathlon Women's 7.5 kilometres Sprint
47278	Megan Elizabeth Heinicke-Tandy	F	Canada	CAN	Biathlon	21	170	59	Biathlon Women's 10 kilometres Pursuit
47278	Megan Elizabeth Heinicke-Tandy	F	Canada	CAN	Biathlon	21	170	59	Biathlon Women's 15 kilometres
47278	Megan Elizabeth Heinicke-Tandy	F	Canada	CAN	Biathlon	21	170	59	Biathlon Women's 4 x 6 kilometres Relay
46696	Simone Hye-Soon Hauswald (Denkinger-)	F	Germany	GER	Biathlon	30	168	56	Biathlon Women's 7.5 kilometres Sprint
46696	Simone Hye-Soon Hauswald (Denkinger-)	F	Germany	GER	Biathlon	30	168	56	Biathlon Women's 10 kilometres Pursuit
46696	Simone Hye-Soon Hauswald (Denkinger-)	F	Germany	GER	Biathlon	30	168	56	Biathlon Women's 12.5 kilometres Mass Start
46696	Simone Hye-Soon Hauswald (Denkinger-)	F	Germany	GER	Biathlon	30	168	56	Biathlon Women's 4 x 6 kilometres Relay
45640	Sirli Hanni	F	Estonia	EST	Biathlon	24	175	60	Biathlon Women's 7.5 kilometres Sprint
45640	Sirli Hanni	F	Estonia	EST	Biathlon	24	175	60	Biathlon Women's 4 x 6 kilometres Relay
45571	Halvard Hanevold	M	Norway	NOR	Biathlon	40	181	75	Biathlon Men's 10 kilometres Sprint
45571	Halvard Hanevold	M	Norway	NOR	Biathlon	40	181	75	Biathlon Men's 12.5 kilometres Pursuit
45571	Halvard Hanevold	M	Norway	NOR	Biathlon	40	181	75	Biathlon Men's 15 kilometres Mass Start
45571	Halvard Hanevold	M	Norway	NOR	Biathlon	40	181	75	Biathlon Men's 4 x 7.5 kilometres Relay
45072	Katja Haller	F	Italy	ITA	Biathlon	29	162	61	Biathlon Women's 7.5 kilometres Sprint
45072	Katja Haller	F	Italy	ITA	Biathlon	29	162	61	Biathlon Women's 10 kilometres Pursuit
45072	Katja Haller	F	Italy	ITA	Biathlon	29	162	61	Biathlon Women's 15 kilometres
45072	Katja Haller	F	Italy	ITA	Biathlon	29	162	61	Biathlon Women's 4 x 6 kilometres Relay
45064	Simon Hallenbarter	M	Switzerland	SUI	Biathlon	30	193	91	Biathlon Men's 10 kilometres Sprint
45064	Simon Hallenbarter	M	Switzerland	SUI	Biathlon	30	193	91	Biathlon Men's 12.5 kilometres Pursuit
45064	Simon Hallenbarter	M	Switzerland	SUI	Biathlon	30	193	91	Biathlon Men's 20 kilometres
45064	Simon Hallenbarter	M	Switzerland	SUI	Biathlon	30	193	91	Biathlon Men's 4 x 7.5 kilometres Relay
44905	Jay William Hakkinen	M	United States	USA	Biathlon	32	183	75	Biathlon Men's 10 kilometres Sprint
44905	Jay William Hakkinen	M	United States	USA	Biathlon	32	183	75	Biathlon Men's 12.5 kilometres Pursuit
44905	Jay William Hakkinen	M	United States	USA	Biathlon	32	183	75	Biathlon Men's 20 kilometres
44905	Jay William Hakkinen	M	United States	USA	Biathlon	32	183	75	Biathlon Men's 4 x 7.5 kilometres Relay
44322	Magdalena Gwizdo	F	Poland	POL	Biathlon	30	178	66	Biathlon Women's 7.5 kilometres Sprint
44322	Magdalena Gwizdo	F	Poland	POL	Biathlon	30	178	66	Biathlon Women's 10 kilometres Pursuit
44322	Magdalena Gwizdo	F	Poland	POL	Biathlon	30	178	66	Biathlon Women's 15 kilometres
44322	Magdalena Gwizdo	F	Poland	POL	Biathlon	30	178	66	Biathlon Women's 4 x 6 kilometres Relay
43289	Dijana Grudiek-Ravnikar	F	Slovenia	SLO	Biathlon	31	168	53	Biathlon Women's 7.5 kilometres Sprint
43289	Dijana Grudiek-Ravnikar	F	Slovenia	SLO	Biathlon	31	168	53	Biathlon Women's 10 kilometres Pursuit
43289	Dijana Grudiek-Ravnikar	F	Slovenia	SLO	Biathlon	31	168	53	Biathlon Women's 15 kilometres
43289	Dijana Grudiek-Ravnikar	F	Slovenia	SLO	Biathlon	31	168	53	Biathlon Women's 4 x 6 kilometres Relay
42759	Michael Greis	M	Germany	GER	Biathlon	33	176	72	Biathlon Men's 10 kilometres Sprint
42759	Michael Greis	M	Germany	GER	Biathlon	33	176	72	Biathlon Men's 12.5 kilometres Pursuit
42759	Michael Greis	M	Germany	GER	Biathlon	33	176	72	Biathlon Men's 15 kilometres Mass Start
42759	Michael Greis	M	Germany	GER	Biathlon	33	176	72	Biathlon Men's 20 kilometres
42759	Michael Greis	M	Germany	GER	Biathlon	33	176	72	Biathlon Men's 4 x 7.5 kilometres Relay
42724	Teja Gregorin	F	Slovenia	SLO	Biathlon	29	171	56	Biathlon Women's 7.5 kilometres Sprint
42724	Teja Gregorin	F	Slovenia	SLO	Biathlon	29	171	56	Biathlon Women's 10 kilometres Pursuit
42724	Teja Gregorin	F	Slovenia	SLO	Biathlon	29	171	56	Biathlon Women's 12.5 kilometres Mass Start
42724	Teja Gregorin	F	Slovenia	SLO	Biathlon	29	171	56	Biathlon Women's 15 kilometres
42724	Teja Gregorin	F	Slovenia	SLO	Biathlon	29	171	56	Biathlon Women's 4 x 6 kilometres Relay
42609	Brendan Green	M	Canada	CAN	Biathlon	23	183	72	Biathlon Men's 4 x 7.5 kilometres Relay
40733	Lga Glzere	F	Latvia	LAT	Biathlon	23	170	60	Biathlon Women's 7.5 kilometres Sprint
40733	Lga Glzere	F	Latvia	LAT	Biathlon	23	170	60	Biathlon Women's 15 kilometres
40733	Lga Glzere	F	Latvia	LAT	Biathlon	23	170	60	Biathlon Women's 4 x 6 kilometres Relay
40673	Martina Glagow-Beck	F	Germany	GER	Biathlon	30	158	48	Biathlon Women's 15 kilometres
40673	Martina Glagow-Beck	F	Germany	GER	Biathlon	30	158	48	Biathlon Women's 4 x 6 kilometres Relay
39717	Jana "Janka" Gerekov	F	Slovakia	SVK	Biathlon	25	170	64	Biathlon Women's 7.5 kilometres Sprint
39717	Jana "Janka" Gerekov	F	Slovakia	SVK	Biathlon	25	170	64	Biathlon Women's 10 kilometres Pursuit
39717	Jana "Janka" Gerekov	F	Slovakia	SVK	Biathlon	25	170	64	Biathlon Women's 15 kilometres
39717	Jana "Janka" Gerekov	F	Slovakia	SVK	Biathlon	25	170	64	Biathlon Women's 4 x 6 kilometres Relay
38977	Selina Gasparin	F	Switzerland	SUI	Biathlon	25	163	52	Biathlon Women's 7.5 kilometres Sprint
38977	Selina Gasparin	F	Switzerland	SUI	Biathlon	25	163	52	Biathlon Women's 10 kilometres Pursuit
38977	Selina Gasparin	F	Switzerland	SUI	Biathlon	25	163	52	Biathlon Women's 15 kilometres
37015	Thomas Frei	M	Switzerland	SUI	Biathlon	29	176	67	Biathlon Men's 10 kilometres Sprint
37015	Thomas Frei	M	Switzerland	SUI	Biathlon	29	176	67	Biathlon Men's 12.5 kilometres Pursuit
37015	Thomas Frei	M	Switzerland	SUI	Biathlon	29	176	67	Biathlon Men's 15 kilometres Mass Start
37015	Thomas Frei	M	Switzerland	SUI	Biathlon	29	176	67	Biathlon Men's 20 kilometres
37015	Thomas Frei	M	Switzerland	SUI	Biathlon	29	176	67	Biathlon Men's 4 x 7.5 kilometres Relay
36513	Simon Fourcade	M	France	FRA	Biathlon	25	174	65	Biathlon Men's 10 kilometres Sprint
36513	Simon Fourcade	M	France	FRA	Biathlon	25	174	65	Biathlon Men's 15 kilometres Mass Start
36513	Simon Fourcade	M	France	FRA	Biathlon	25	174	65	Biathlon Men's 20 kilometres
36513	Simon Fourcade	M	France	FRA	Biathlon	25	174	65	Biathlon Men's 4 x 7.5 kilometres Relay
36512	Martin Fourcade	M	France	FRA	Biathlon	21	183	73	Biathlon Men's 10 kilometres Sprint
36512	Martin Fourcade	M	France	FRA	Biathlon	21	183	73	Biathlon Men's 12.5 kilometres Pursuit
36512	Martin Fourcade	M	France	FRA	Biathlon	21	183	73	Biathlon Men's 15 kilometres Mass Start
36512	Martin Fourcade	M	France	FRA	Biathlon	21	183	73	Biathlon Men's 20 kilometres
36512	Martin Fourcade	M	France	FRA	Biathlon	21	183	73	Biathlon Men's 4 x 7.5 kilometres Relay
35738	Ann Kristin Aafedt Flatland	F	Norway	NOR	Biathlon	27	173	62	Biathlon Women's 7.5 kilometres Sprint
35738	Ann Kristin Aafedt Flatland	F	Norway	NOR	Biathlon	27	173	62	Biathlon Women's 10 kilometres Pursuit
35738	Ann Kristin Aafedt Flatland	F	Norway	NOR	Biathlon	27	173	62	Biathlon Women's 12.5 kilometres Mass Start
35738	Ann Kristin Aafedt Flatland	F	Norway	NOR	Biathlon	27	173	62	Biathlon Women's 15 kilometres
35738	Ann Kristin Aafedt Flatland	F	Norway	NOR	Biathlon	27	173	62	Biathlon Women's 4 x 6 kilometres Relay
35306	Lyubov Aleksandrovna Filimonova	F	Kazakhstan	KAZ	Biathlon	21	175	60	Biathlon Women's 7.5 kilometres Sprint
35306	Lyubov Aleksandrovna Filimonova	F	Kazakhstan	KAZ	Biathlon	21	175	60	Biathlon Women's 15 kilometres
35306	Lyubov Aleksandrovna Filimonova	F	Kazakhstan	KAZ	Biathlon	21	175	60	Biathlon Women's 4 x 6 kilometres Relay
35135	Roberta Fiandino	F	Italy	ITA	Biathlon	24	170	56	Biathlon Women's 7.5 kilometres Sprint
35135	Roberta Fiandino	F	Italy	ITA	Biathlon	24	170	56	Biathlon Women's 4 x 6 kilometres Relay
35064	Bjrn Lars Johannes Erik Ferry	M	Sweden	SWE	Biathlon	31	194	83	Biathlon Men's 10 kilometres Sprint
35064	Bjrn Lars Johannes Erik Ferry	M	Sweden	SWE	Biathlon	31	194	83	Biathlon Men's 12.5 kilometres Pursuit
35064	Bjrn Lars Johannes Erik Ferry	M	Sweden	SWE	Biathlon	31	194	83	Biathlon Men's 15 kilometres Mass Start
35064	Bjrn Lars Johannes Erik Ferry	M	Sweden	SWE	Biathlon	31	194	83	Biathlon Men's 20 kilometres
35064	Bjrn Lars Johannes Erik Ferry	M	Sweden	SWE	Biathlon	31	194	83	Biathlon Men's 4 x 7.5 kilometres Relay
34672	Reka Ferencz	F	Romania	ROU	Biathlon	20	172	69	Biathlon Women's 15 kilometres
34672	Reka Ferencz	F	Romania	ROU	Biathlon	20	172	69	Biathlon Women's 4 x 6 kilometres Relay
33832	Jakov Fak	M	Croatia	CRO	Biathlon	22	181	80	Biathlon Men's 10 kilometres Sprint
33832	Jakov Fak	M	Croatia	CRO	Biathlon	22	181	80	Biathlon Men's 12.5 kilometres Pursuit
33832	Jakov Fak	M	Croatia	CRO	Biathlon	22	181	80	Biathlon Men's 15 kilometres Mass Start
33832	Jakov Fak	M	Croatia	CRO	Biathlon	22	181	80	Biathlon Men's 20 kilometres
31727	Liv Kjersti Eikeland	F	Norway	NOR	Biathlon	30	173	66	Biathlon Women's 7.5 kilometres Sprint
31727	Liv Kjersti Eikeland	F	Norway	NOR	Biathlon	30	173	66	Biathlon Women's 15 kilometres
31727	Liv Kjersti Eikeland	F	Norway	NOR	Biathlon	30	173	66	Biathlon Women's 4 x 6 kilometres Relay
31391	Simon Eder	M	Austria	AUT	Biathlon	26	186	79	Biathlon Men's 10 kilometres Sprint
31391	Simon Eder	M	Austria	AUT	Biathlon	26	186	79	Biathlon Men's 12.5 kilometres Pursuit
31391	Simon Eder	M	Austria	AUT	Biathlon	26	186	79	Biathlon Men's 15 kilometres Mass Start
31391	Simon Eder	M	Austria	AUT	Biathlon	26	186	79	Biathlon Men's 20 kilometres
31391	Simon Eder	M	Austria	AUT	Biathlon	26	186	79	Biathlon Men's 4 x 7.5 kilometres Relay
30557	Kaspars Dumbris	M	Latvia	LAT	Biathlon	24	192	85	Biathlon Men's 20 kilometres
29629	Roman Dostl	M	Czech Republic	CZE	Biathlon	39	177	72	Biathlon Men's 20 kilometres
29629	Roman Dostl	M	Czech Republic	CZE	Biathlon	39	177	72	Biathlon Men's 4 x 7.5 kilometres Relay
29493	Marie Dorin-Habert	F	France	FRA	Biathlon	23	168	55	Biathlon Women's 7.5 kilometres Sprint
29493	Marie Dorin-Habert	F	France	FRA	Biathlon	23	168	55	Biathlon Women's 10 kilometres Pursuit
29493	Marie Dorin-Habert	F	France	FRA	Biathlon	23	168	55	Biathlon Women's 12.5 kilometres Mass Start
29493	Marie Dorin-Habert	F	France	FRA	Biathlon	23	168	55	Biathlon Women's 15 kilometres
29493	Marie Dorin-Habert	F	France	FRA	Biathlon	23	168	55	Biathlon Women's 4 x 6 kilometres Relay
29305	Darya Vladimirovna Domracheva	F	Belarus	BLR	Biathlon	23	168	58	Biathlon Women's 7.5 kilometres Sprint
29305	Darya Vladimirovna Domracheva	F	Belarus	BLR	Biathlon	23	168	58	Biathlon Women's 10 kilometres Pursuit
29305	Darya Vladimirovna Domracheva	F	Belarus	BLR	Biathlon	23	168	58	Biathlon Women's 12.5 kilometres Mass Start
29305	Darya Vladimirovna Domracheva	F	Belarus	BLR	Biathlon	23	168	58	Biathlon Women's 15 kilometres
29305	Darya Vladimirovna Domracheva	F	Belarus	BLR	Biathlon	23	168	58	Biathlon Women's 4 x 6 kilometres Relay
29237	Anna Sofia Domeij	F	Sweden	SWE	Biathlon	33	165	58	Biathlon Women's 7.5 kilometres Sprint
29237	Anna Sofia Domeij	F	Sweden	SWE	Biathlon	33	165	58	Biathlon Women's 10 kilometres Pursuit
29139	Peter Dokl	M	Slovenia	SLO	Biathlon	25	178	72	Biathlon Men's 10 kilometres Sprint
29139	Peter Dokl	M	Slovenia	SLO	Biathlon	25	178	72	Biathlon Men's 12.5 kilometres Pursuit
29139	Peter Dokl	M	Slovenia	SLO	Biathlon	25	178	72	Biathlon Men's 20 kilometres
29139	Peter Dokl	M	Slovenia	SLO	Biathlon	25	178	72	Biathlon Men's 4 x 7.5 kilometres Relay
27762	Andriy Vasylovych Deryzemlia	M	Ukraine	UKR	Biathlon	32	188	80	Biathlon Men's 10 kilometres Sprint
27762	Andriy Vasylovych Deryzemlia	M	Ukraine	UKR	Biathlon	32	188	80	Biathlon Men's 12.5 kilometres Pursuit
27762	Andriy Vasylovych Deryzemlia	M	Ukraine	UKR	Biathlon	32	188	80	Biathlon Men's 15 kilometres Mass Start
27762	Andriy Vasylovych Deryzemlia	M	Ukraine	UKR	Biathlon	32	188	80	Biathlon Men's 20 kilometres
27762	Andriy Vasylovych Deryzemlia	M	Ukraine	UKR	Biathlon	32	188	80	Biathlon Men's 4 x 7.5 kilometres Relay
27721	V'iacheslav Vasylovych Derkach	M	Ukraine	UKR	Biathlon	33	175	69	Biathlon Men's 10 kilometres Sprint
27721	V'iacheslav Vasylovych Derkach	M	Ukraine	UKR	Biathlon	33	175	69	Biathlon Men's 4 x 7.5 kilometres Relay
26993	Vincent Franois Marie Defrasne	M	France	FRA	Biathlon	32	174	63	Biathlon Men's 10 kilometres Sprint
26993	Vincent Franois Marie Defrasne	M	France	FRA	Biathlon	32	174	63	Biathlon Men's 12.5 kilometres Pursuit
26993	Vincent Franois Marie Defrasne	M	France	FRA	Biathlon	32	174	63	Biathlon Men's 20 kilometres
26993	Vincent Franois Marie Defrasne	M	France	FRA	Biathlon	32	174	63	Biathlon Men's 4 x 7.5 kilometres Relay
26384	Christian De Lorenzi	M	Italy	ITA	Biathlon	28	172	65	Biathlon Men's 10 kilometres Sprint
26384	Christian De Lorenzi	M	Italy	ITA	Biathlon	28	172	65	Biathlon Men's 20 kilometres
26384	Christian De Lorenzi	M	Italy	ITA	Biathlon	28	172	65	Biathlon Men's 4 x 7.5 kilometres Relay
24499	Agnieszka Cyl (Grzybek-)	F	Poland	POL	Biathlon	25	158	51	Biathlon Women's 7.5 kilometres Sprint
24499	Agnieszka Cyl (Grzybek-)	F	Poland	POL	Biathlon	25	158	51	Biathlon Women's 10 kilometres Pursuit
24499	Agnieszka Cyl (Grzybek-)	F	Poland	POL	Biathlon	25	158	51	Biathlon Women's 12.5 kilometres Mass Start
24499	Agnieszka Cyl (Grzybek-)	F	Poland	POL	Biathlon	25	158	51	Biathlon Women's 15 kilometres
24499	Agnieszka Cyl (Grzybek-)	F	Poland	POL	Biathlon	25	158	51	Biathlon Women's 4 x 6 kilometres Relay
23721	Rosanna Lee Crawford	F	Canada	CAN	Biathlon	21	180	67	Biathlon Women's 7.5 kilometres Sprint
23721	Rosanna Lee Crawford	F	Canada	CAN	Biathlon	21	180	67	Biathlon Women's 15 kilometres
23721	Rosanna Lee Crawford	F	Canada	CAN	Biathlon	21	180	67	Biathlon Women's 4 x 6 kilometres Relay
22297	Mattia Cola	M	Italy	ITA	Biathlon	25	178	69	Biathlon Men's 10 kilometres Sprint
22297	Mattia Cola	M	Italy	ITA	Biathlon	25	178	69	Biathlon Men's 12.5 kilometres Pursuit
22297	Mattia Cola	M	Italy	ITA	Biathlon	25	178	69	Biathlon Men's 4 x 7.5 kilometres Relay
21976	Robin Clegg	M	Canada	CAN	Biathlon	32	175	70	Biathlon Men's 4 x 7.5 kilometres Relay
21390	Maksim Aleksandrovich Chudov	M	Russia	RUS	Biathlon	27	169	65	Biathlon Men's 10 kilometres Sprint
21390	Maksim Aleksandrovich Chudov	M	Russia	RUS	Biathlon	27	169	65	Biathlon Men's 4 x 7.5 kilometres Relay
20532	Aleksandr Ivanovich Chervyakov	M	Kazakhstan	KAZ	Biathlon	29	180	80	Biathlon Men's 10 kilometres Sprint
20532	Aleksandr Ivanovich Chervyakov	M	Kazakhstan	KAZ	Biathlon	29	180	80	Biathlon Men's 12.5 kilometres Pursuit
20532	Aleksandr Ivanovich Chervyakov	M	Kazakhstan	KAZ	Biathlon	29	180	80	Biathlon Men's 20 kilometres
20532	Aleksandr Ivanovich Chervyakov	M	Kazakhstan	KAZ	Biathlon	29	180	80	Biathlon Men's 4 x 7.5 kilometres Relay
20438	Ivan Yuryevich Cherezov	M	Russia	RUS	Biathlon	29	173	73	Biathlon Men's 10 kilometres Sprint
